macro_domain,subdomain,micro_domain,audience_hint,problem_hint,format_hint,risk_level,priority,language,country,notes
digitale_ordnung,digitale_ordnung_pflege,Digitale Ordnung Pflege für Fuehrungskraefte,fuehrungskraefte,ergebnisse verbessern und optimieren,planer,medium,55,de,DE,micro domain #6268
digitale_ordnung,digitale_ordnung_pflege,Digitale Ordnung Pflege für Schichtarbeiter,schichtarbeiter,zeit sparen und effizienter arbeiten,tagebuch,medium,56,de,DE,micro domain #6269
digitale_ordnung,digitale_ordnung_pflege,Digitale Ordnung Pflege für Berufstaetige,berufstaetige,ueberblick behalten und struktur schaffen,trainingsjournal,medium,57,de,DE,micro domain #6270
digitale_ordnung,digitale_ordnung_training,Digitale Ordnung Training für Kleinunternehmer,kleinunternehmer,fehler vermeiden und qualitaet sichern,leitfaden,high,54,de,DE,micro domain #6271
digitale_ordnung,digitale_ordnung_training,Digitale Ordnung Training für Studenten,studenten,kosten senken und budget einhalten,praxisbuch,high,55,de,DE,micro domain #6272
digitale_ordnung,digitale_ordnung_training,Digitale Ordnung Training für Schueler,schueler,motivation finden und dranbleiben,vorlagenbuch,high,56,de,DE,micro domain #6273
digitale_ordnung,digitale_ordnung_training,Digitale Ordnung Training für Rentner,rentner,richtige methode erlernen,arbeitsbuch,high,57,de,DE,micro domain #6274
digitale_ordnung,digitale_ordnung_training,Digitale Ordnung Training für Pflegende Angehoerige,pflegende_angehoerige,alltag vereinfachen und routine aufbauen,ratgeber,high,58,de,DE,micro domain #6275
digitale_ordnung,digitale_ordnung_training,Digitale Ordnung Training für Fachkraefte,fachkraefte,sicherer im umgang werden,checkliste,high,54,de,DE,micro domain #6276
digitale_ordnung,digitale_ordnung_training,Digitale Ordnung Training für Fuehrungskraefte,fuehrungskraefte,besser verstehen und anwenden,planer,high,55,de,DE,micro domain #6277
digitale_ordnung,digitale_ordnung_training,Digitale Ordnung Training für Schichtarbeiter,schichtarbeiter,ergebnisse verbessern und optimieren,tagebuch,high,56,de,DE,micro domain #6278
digitale_ordnung,digitale_ordnung_training,Digitale Ordnung Training für Berufstaetige,berufstaetige,zeit sparen und effizienter arbeiten,trainingsjournal,high,57,de,DE,micro domain #6279
digitale_ordnung,digitale_ordnung_training,Digitale Ordnung Training für Jugendliche,jugendliche,ueberblick behalten und struktur schaffen,workbook,high,58,de,DE,micro domain #6280
digitale_ordnung,digitale_ordnung_beratung,Digitale Ordnung Beratung für Studenten,studenten,fehler vermeiden und qualitaet sichern,praxisbuch,low,55,de,DE,micro domain #6281
digitale_ordnung,digitale_ordnung_beratung,Digitale Ordnung Beratung für Schueler,schueler,kosten senken und budget einhalten,vorlagenbuch,low,56,de,DE,micro domain #6282
digitale_ordnung,digitale_ordnung_beratung,Digitale Ordnung Beratung für Rentner,rentner,motivation finden und dranbleiben,arbeitsbuch,low,57,de,DE,micro domain #6283
digitale_ordnung,digitale_ordnung_beratung,Digitale Ordnung Beratung für Pflegende Angehoerige,pflegende_angehoerige,richtige methode erlernen,ratgeber,low,58,de,DE,micro domain #6284
digitale_ordnung,digitale_ordnung_beratung,Digitale Ordnung Beratung für Fachkraefte,fachkraefte,alltag vereinfachen und routine aufbauen,checkliste,low,59,de,DE,micro domain #6285
digitale_ordnung,digitale_ordnung_beratung,Digitale Ordnung Beratung für Fuehrungskraefte,fuehrungskraefte,sicherer im umgang werden,planer,low,55,de,DE,micro domain #6286
digitale_ordnung,digitale_ordnung_beratung,Digitale Ordnung Beratung für Schichtarbeiter,schichtarbeiter,besser verstehen und anwenden,tagebuch,low,56,de,DE,micro domain #6287
digitale_ordnung,digitale_ordnung_beratung,Digitale Ordnung Beratung für Berufstaetige,berufstaetige,ergebnisse verbessern und optimieren,trainingsjournal,low,57,de,DE,micro domain #6288
digitale_ordnung,digitale_ordnung_beratung,Digitale Ordnung Beratung für Jugendliche,jugendliche,zeit sparen und effizienter arbeiten,workbook,low,58,de,DE,micro domain #6289
digitale_ordnung,digitale_ordnung_beratung,Digitale Ordnung Beratung für Erwachsene,erwachsene,ueberblick behalten und struktur schaffen,leitfaden,low,59,de,DE,micro domain #6290
digitale_ordnung,digitale_ordnung_hilfe,Digitale Ordnung Hilfe für Schueler,schueler,fehler vermeiden und qualitaet sichern,vorlagenbuch,low,56,de,DE,micro domain #6291
digitale_ordnung,digitale_ordnung_hilfe,Digitale Ordnung Hilfe für Rentner,rentner,kosten senken und budget einhalten,arbeitsbuch,low,57,de,DE,micro domain #6292
digitale_ordnung,digitale_ordnung_hilfe,Digitale Ordnung Hilfe für Pflegende Angehoerige,pflegende_angehoerige,motivation finden und dranbleiben,ratgeber,low,58,de,DE,micro domain #6293
digitale_ordnung,digitale_ordnung_hilfe,Digitale Ordnung Hilfe für Fachkraefte,fachkraefte,richtige methode erlernen,checkliste,low,59,de,DE,micro domain #6294
digitale_ordnung,digitale_ordnung_hilfe,Digitale Ordnung Hilfe für Fuehrungskraefte,fuehrungskraefte,alltag vereinfachen und routine aufbauen,planer,low,60,de,DE,micro domain #6295
digitale_ordnung,digitale_ordnung_hilfe,Digitale Ordnung Hilfe für Schichtarbeiter,schichtarbeiter,sicherer im umgang werden,tagebuch,low,56,de,DE,micro domain #6296
digitale_ordnung,digitale_ordnung_hilfe,Digitale Ordnung Hilfe für Berufstaetige,berufstaetige,besser verstehen und anwenden,trainingsjournal,low,57,de,DE,micro domain #6297
digitale_ordnung,digitale_ordnung_hilfe,Digitale Ordnung Hilfe für Jugendliche,jugendliche,ergebnisse verbessern und optimieren,workbook,low,58,de,DE,micro domain #6298
digitale_ordnung,digitale_ordnung_hilfe,Digitale Ordnung Hilfe für Erwachsene,erwachsene,zeit sparen und effizienter arbeiten,leitfaden,low,59,de,DE,micro domain #6299
digitale_ordnung,digitale_ordnung_hilfe,Digitale Ordnung Hilfe für Anfaenger,anfaenger,ueberblick behalten und struktur schaffen,praxisbuch,low,60,de,DE,micro domain #6300
notfall_vorsorge,notfall_vorsorge_grundlagen,Notfall Vorsorge Grundlagen für Senioren,senioren,kosten senken und budget einhalten,arbeitsbuch,low,53,de,DE,micro domain #6301
notfall_vorsorge,notfall_vorsorge_grundlagen,Notfall Vorsorge Grundlagen für Eltern,eltern,motivation finden und dranbleiben,ratgeber,low,54,de,DE,micro domain #6302
notfall_vorsorge,notfall_vorsorge_grundlagen,Notfall Vorsorge Grundlagen für Alleinerziehende,alleinerziehende,richtige methode erlernen,checkliste,low,55,de,DE,micro domain #6303
notfall_vorsorge,notfall_vorsorge_grundlagen,Notfall Vorsorge Grundlagen für Berufseinsteiger,berufseinsteiger,alltag vereinfachen und routine aufbauen,planer,low,56,de,DE,micro domain #6304
notfall_vorsorge,notfall_vorsorge_grundlagen,Notfall Vorsorge Grundlagen für Selbststaendige,selbststaendige,sicherer im umgang werden,tagebuch,low,57,de,DE,micro domain #6305
notfall_vorsorge,notfall_vorsorge_grundlagen,Notfall Vorsorge Grundlagen für Freelancer,freelancer,besser verstehen und anwenden,trainingsjournal,low,53,de,DE,micro domain #6306
notfall_vorsorge,notfall_vorsorge_grundlagen,Notfall Vorsorge Grundlagen für Kleinunternehmer,kleinunternehmer,ergebnisse verbessern und optimieren,workbook,low,54,de,DE,micro domain #6307
notfall_vorsorge,notfall_vorsorge_grundlagen,Notfall Vorsorge Grundlagen für Studenten,studenten,zeit sparen und effizienter arbeiten,leitfaden,low,55,de,DE,micro domain #6308
notfall_vorsorge,notfall_vorsorge_grundlagen,Notfall Vorsorge Grundlagen für Schueler,schueler,ueberblick behalten und struktur schaffen,praxisbuch,low,56,de,DE,micro domain #6309
notfall_vorsorge,notfall_vorsorge_grundlagen,Notfall Vorsorge Grundlagen für Rentner,rentner,fehler vermeiden und qualitaet sichern,vorlagenbuch,low,57,de,DE,micro domain #6310
notfall_vorsorge,notfall_vorsorge_fortgeschritten,Notfall Vorsorge Fortgeschritten für Eltern,eltern,kosten senken und budget einhalten,ratgeber,low,54,de,DE,micro domain #6311
notfall_vorsorge,notfall_vorsorge_fortgeschritten,Notfall Vorsorge Fortgeschritten für Alleinerziehende,alleinerziehende,motivation finden und dranbleiben,checkliste,low,55,de,DE,micro domain #6312
notfall_vorsorge,notfall_vorsorge_fortgeschritten,Notfall Vorsorge Fortgeschritten für Berufseinsteiger,berufseinsteiger,richtige methode erlernen,planer,low,56,de,DE,micro domain #6313
notfall_vorsorge,notfall_vorsorge_fortgeschritten,Notfall Vorsorge Fortgeschritten für Selbststaendige,selbststaendige,alltag vereinfachen und routine aufbauen,tagebuch,low,57,de,DE,micro domain #6314
notfall_vorsorge,notfall_vorsorge_fortgeschritten,Notfall Vorsorge Fortgeschritten für Freelancer,freelancer,sicherer im umgang werden,trainingsjournal,low,58,de,DE,micro domain #6315
notfall_vorsorge,notfall_vorsorge_fortgeschritten,Notfall Vorsorge Fortgeschritten für Kleinunternehmer,kleinunternehmer,besser verstehen und anwenden,workbook,low,54,de,DE,micro domain #6316
notfall_vorsorge,notfall_vorsorge_fortgeschritten,Notfall Vorsorge Fortgeschritten für Studenten,studenten,ergebnisse verbessern und optimieren,leitfaden,low,55,de,DE,micro domain #6317
notfall_vorsorge,notfall_vorsorge_fortgeschritten,Notfall Vorsorge Fortgeschritten für Schueler,schueler,zeit sparen und effizienter arbeiten,praxisbuch,low,56,de,DE,micro domain #6318
notfall_vorsorge,notfall_vorsorge_fortgeschritten,Notfall Vorsorge Fortgeschritten für Rentner,rentner,ueberblick behalten und struktur schaffen,vorlagenbuch,low,57,de,DE,micro domain #6319
notfall_vorsorge,notfall_vorsorge_fortgeschritten,Notfall Vorsorge Fortgeschritten für Pflegende Angehoerige,pflegende_angehoerige,fehler vermeiden und qualitaet sichern,arbeitsbuch,low,58,de,DE,micro domain #6320
notfall_vorsorge,notfall_vorsorge_organisation,Notfall Vorsorge Organisation für Alleinerziehende,alleinerziehende,kosten senken und budget einhalten,checkliste,low,55,de,DE,micro domain #6321
notfall_vorsorge,notfall_vorsorge_organisation,Notfall Vorsorge Organisation für Berufseinsteiger,berufseinsteiger,motivation finden und dranbleiben,planer,low,56,de,DE,micro domain #6322
notfall_vorsorge,notfall_vorsorge_organisation,Notfall Vorsorge Organisation für Selbststaendige,selbststaendige,richtige methode erlernen,tagebuch,low,57,de,DE,micro domain #6323
notfall_vorsorge,notfall_vorsorge_organisation,Notfall Vorsorge Organisation für Freelancer,freelancer,alltag vereinfachen und routine aufbauen,trainingsjournal,low,58,de,DE,micro domain #6324
notfall_vorsorge,notfall_vorsorge_organisation,Notfall Vorsorge Organisation für Kleinunternehmer,kleinunternehmer,sicherer im umgang werden,workbook,low,59,de,DE,micro domain #6325
notfall_vorsorge,notfall_vorsorge_organisation,Notfall Vorsorge Organisation für Studenten,studenten,besser verstehen und anwenden,leitfaden,low,55,de,DE,micro domain #6326
notfall_vorsorge,notfall_vorsorge_organisation,Notfall Vorsorge Organisation für Schueler,schueler,ergebnisse verbessern und optimieren,praxisbuch,low,56,de,DE,micro domain #6327
notfall_vorsorge,notfall_vorsorge_organisation,Notfall Vorsorge Organisation für Rentner,rentner,zeit sparen und effizienter arbeiten,vorlagenbuch,low,57,de,DE,micro domain #6328
notfall_vorsorge,notfall_vorsorge_organisation,Notfall Vorsorge Organisation für Pflegende Angehoerige,pflegende_angehoerige,ueberblick behalten und struktur schaffen,arbeitsbuch,low,58,de,DE,micro domain #6329
notfall_vorsorge,notfall_vorsorge_organisation,Notfall Vorsorge Organisation für Fachkraefte,fachkraefte,fehler vermeiden und qualitaet sichern,ratgeber,low,59,de,DE,micro domain #6330
notfall_vorsorge,notfall_vorsorge_dokumentation,Notfall Vorsorge Dokumentation für Berufseinsteiger,berufseinsteiger,kosten senken und budget einhalten,planer,medium,56,de,DE,micro domain #6331
notfall_vorsorge,notfall_vorsorge_dokumentation,Notfall Vorsorge Dokumentation für Selbststaendige,selbststaendige,motivation finden und dranbleiben,tagebuch,medium,57,de,DE,micro domain #6332
notfall_vorsorge,notfall_vorsorge_dokumentation,Notfall Vorsorge Dokumentation für Freelancer,freelancer,richtige methode erlernen,trainingsjournal,medium,58,de,DE,micro domain #6333
notfall_vorsorge,notfall_vorsorge_dokumentation,Notfall Vorsorge Dokumentation für Kleinunternehmer,kleinunternehmer,alltag vereinfachen und routine aufbauen,workbook,medium,59,de,DE,micro domain #6334
notfall_vorsorge,notfall_vorsorge_dokumentation,Notfall Vorsorge Dokumentation für Studenten,studenten,sicherer im umgang werden,leitfaden,medium,60,de,DE,micro domain #6335
notfall_vorsorge,notfall_vorsorge_dokumentation,Notfall Vorsorge Dokumentation für Schueler,schueler,besser verstehen und anwenden,praxisbuch,medium,56,de,DE,micro domain #6336
notfall_vorsorge,notfall_vorsorge_dokumentation,Notfall Vorsorge Dokumentation für Rentner,rentner,ergebnisse verbessern und optimieren,vorlagenbuch,medium,57,de,DE,micro domain #6337
notfall_vorsorge,notfall_vorsorge_dokumentation,Notfall Vorsorge Dokumentation für Pflegende Angehoerige,pflegende_angehoerige,zeit sparen und effizienter arbeiten,arbeitsbuch,medium,58,de,DE,micro domain #6338
notfall_vorsorge,notfall_vorsorge_dokumentation,Notfall Vorsorge Dokumentation für Fachkraefte,fachkraefte,ueberblick behalten und struktur schaffen,ratgeber,medium,59,de,DE,micro domain #6339
notfall_vorsorge,notfall_vorsorge_dokumentation,Notfall Vorsorge Dokumentation für Fuehrungskraefte,fuehrungskraefte,fehler vermeiden und qualitaet sichern,checkliste,medium,60,de,DE,micro domain #6340
notfall_vorsorge,notfall_vorsorge_planung,Notfall Vorsorge Planung für Selbststaendige,selbststaendige,kosten senken und budget einhalten,tagebuch,medium,57,de,DE,micro domain #6341
notfall_vorsorge,notfall_vorsorge_planung,Notfall Vorsorge Planung für Freelancer,freelancer,motivation finden und dranbleiben,trainingsjournal,medium,58,de,DE,micro domain #6342
notfall_vorsorge,notfall_vorsorge_planung,Notfall Vorsorge Planung für Kleinunternehmer,kleinunternehmer,richtige methode erlernen,workbook,medium,59,de,DE,micro domain #6343
notfall_vorsorge,notfall_vorsorge_planung,Notfall Vorsorge Planung für Studenten,studenten,alltag vereinfachen und routine aufbauen,leitfaden,medium,60,de,DE,micro domain #6344
notfall_vorsorge,notfall_vorsorge_planung,Notfall Vorsorge Planung für Schueler,schueler,sicherer im umgang werden,praxisbuch,medium,61,de,DE,micro domain #6345
notfall_vorsorge,notfall_vorsorge_planung,Notfall Vorsorge Planung für Rentner,rentner,besser verstehen und anwenden,vorlagenbuch,medium,57,de,DE,micro domain #6346
notfall_vorsorge,notfall_vorsorge_planung,Notfall Vorsorge Planung für Pflegende Angehoerige,pflegende_angehoerige,ergebnisse verbessern und optimieren,arbeitsbuch,medium,58,de,DE,micro domain #6347
notfall_vorsorge,notfall_vorsorge_planung,Notfall Vorsorge Planung für Fachkraefte,fachkraefte,zeit sparen und effizienter arbeiten,ratgeber,medium,59,de,DE,micro domain #6348
notfall_vorsorge,notfall_vorsorge_planung,Notfall Vorsorge Planung für Fuehrungskraefte,fuehrungskraefte,ueberblick behalten und struktur schaffen,checkliste,medium,60,de,DE,micro domain #6349
notfall_vorsorge,notfall_vorsorge_planung,Notfall Vorsorge Planung für Schichtarbeiter,schichtarbeiter,fehler vermeiden und qualitaet sichern,planer,medium,61,de,DE,micro domain #6350
notfall_vorsorge,notfall_vorsorge_optimierung,Notfall Vorsorge Optimierung für Freelancer,freelancer,kosten senken und budget einhalten,trainingsjournal,medium,53,de,DE,micro domain #6351
notfall_vorsorge,notfall_vorsorge_optimierung,Notfall Vorsorge Optimierung für Kleinunternehmer,kleinunternehmer,motivation finden und dranbleiben,workbook,medium,54,de,DE,micro domain #6352
notfall_vorsorge,notfall_vorsorge_optimierung,Notfall Vorsorge Optimierung für Studenten,studenten,richtige methode erlernen,leitfaden,medium,55,de,DE,micro domain #6353
notfall_vorsorge,notfall_vorsorge_optimierung,Notfall Vorsorge Optimierung für Schueler,schueler,alltag vereinfachen und routine aufbauen,praxisbuch,medium,56,de,DE,micro domain #6354
notfall_vorsorge,notfall_vorsorge_optimierung,Notfall Vorsorge Optimierung für Rentner,rentner,sicherer im umgang werden,vorlagenbuch,medium,57,de,DE,micro domain #6355
